CURRENCY_DATE;CURRENCY_YEAR;VOLUME;CLOSE_USD;CLOSE_EUR;CLOSE_CLP;CLOSE_BRL;RANK_VOLUME_BY_DAY;SUM_VOLUME_BY_YEAR;SUM_VOLUME_BY_YEAR_MONTH;SUM_VOLUME_BY_MONTH_IN_YEAR;AVG_VOLUME_BY_YEAR;AVG_VOLUME_BY_YEAR_MONTH;RANK_VOLUME_BY_YEAR;RANK_VOLUME_BY_YEAR_MONTH;RANK_VOLUME_BY_MONTH_IN_YEAR
2021-07-27;2021;27477;201.75;170.67222825;154935.863826;1042.965993;130;3127536;275464;275464;12410.857;13117.333;2;26;7
2021-02-26;2021;44;136.85;113.3607923;99066.2503572;766.2510674;631;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-18;2021;285;127.6;105.52839;90723.5688656;692.5239904;580;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-23;2021;79;136.85;112.61728624999999;96438.62703545;744.6153561;611;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-09;2021;22917;122.95;101.45649575;90331.73938275;661.2500588500001;221;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-02;2021;18532;123.4;102.50282700000001;90415.1000368;662.4603132000001;344;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-16;2021;18374;124.35;102.83558475;89357.8438458;667.87178805;345;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-12;2021;12307;121.15;100.0151402;87446.5439388;650.5880996000001;505;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-11;2021;24065;121.2;99.9169164;88032.5621664;650.4679164;198;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-05;2021;25376;124.5;103.33002;92005.5449445;668.665098;166;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-01;2021;24530;125.35;103.86689025;91984.4167226;680.9001972;185;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-19;2021;154;127.5;105.213255;90352.92549;686.26926;593;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-08;2021;24446;124.1;102.95720709999999;91276.44562969999;665.9230819999999;187;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-25;2021;22;139.2;114.47320799999999;99667.25748959999;769.9590479999999;653;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-22;2021;44;133.45;109.6926972;94349.11757165;729.2907715499999;631;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-17;2021;12953;125.7;104.3457069;89648.9777898;680.1997815;494;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-24;2021;113;135.65;111.4633337;95077.43769;733.35632035;601;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-04;2021;32468;124.05;103.66548374999999;91263.41716035;673.24403595;61;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-03;2021;14367;123.95;102.94084685;90818.21296865;663.56620105;468;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-02-10;2021;35881;121.1;99.91960999999999;87810.572745;652.2934032999999;41;3127536;266957;266957;12410.857;14050.368;2;28;8
2021-03-18;2021;9;126.4;106.05908000000001;91083.80675680001;702.8408800000001;666;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-11;2021;2;131.8;109.97431540000001;94012.566347;729.6846036000001;673;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-30;2021;26447;122.6;104.57963899999999;89412.47718239999;707.8315904;147;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-10;2021;2;129.35;108.47291;93700.21010285;733.7506806499999;673;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-05;2021;5;128.75;108.0910325;94425.75367;732.72964;670;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-19;2021;0;125.45;105.00980425;89483.9757604;688.8213618;675;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-17;2021;1;132.85;110.87063175;95970.48050789999;741.9143757;674;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-26;2021;16764;128.5;108.9516805;94178.152692;739.672214;391;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-12;2021;0;132.45;110.80515344999999;95907.5631444;735.5014724999999;675;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-04;2021;2;128.4;107.29168200000001;94003.551234;728.00232;673;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-22;2021;17089;130.1;109.0283535;93255.7948783;716.4673350999999;378;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-23;2021;15769;127.6;107.771598;92254.77971159999;704.5946951999999;421;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-01;2021;38;135.15;112.16139045;97699.66672725;762.5430597;637;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-15;2021;2;131.45;110.22674024999999;95051.5946391;738.2168903999999;673;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-09;2021;2;128.9;108.3412234;94794.00844620001;748.0061844;673;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-31;2021;30040;123.5;105.3164775;88980.6776495;695.6511705;96;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-02;2021;5;133.2;110.21833799999999;97102.8404928;756.1232531999999;670;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-16;2021;7;133.8;112.42478100000001;97379.10587040002;752.6118876;668;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-25;2021;19492;126.6;107.50428899999999;91810.07249699999;715.2778464;306;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-29;2021;14233;127.05;107.95629075;93267.2055315;734.6672602499999;471;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-24;2021;19142;126.5;107.0879425;92054.7175405;711.0687705;320;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-08;2021;0;129.05;108.89045425;95045.64517305001;758.3112212000001;675;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-03-03;2021;21;131.15;108.83548325000001;95425.17922135;736.9336861;654;3127536;159072;159072;12410.857;6916.173;2;36;9
2021-05-12;2021;1;145.75;120.67006875;103103.96422149999;773.1451585000001;674;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-07;2021;3;152.3;125.1953213;105910.0157976;797.3415205000001;672;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-06;2021;3;153.5;127.2221815;107481.3101625;809.980511;672;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-17;2021;5;145.0;119.26612499999999;103762.421225;764.6142900000001;670;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-26;2021;22600;155.7;127.70545139999999;113660.99813159999;827.0743517999999;230;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-20;2021;14906;150.95;123.47362814999998;108866.06939914999;797.4392637999999;450;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-03;2021;18;138.75;115.0512225;97738.4101425;754.74408375;657;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-19;2021;16271;150.95;124.01991619999998;107952.31123529999;801.4693268999999;407;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-10;2021;14;147.6;121.5782676;102877.2278964;771.0914772;661;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-25;2021;15427;150.5;122.8761765;110467.033712;802.4965515;433;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-11;2021;43;147.9;121.77568350000001;103899.52134660001;772.4518242;632;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-28;2021;30128;162.35;133.1555736;117623.2101132;848.4979225;92;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-21;2021;11426;150.1;123.2348018;108222.1541861;805.5422704;523;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-24;2021;11455;149.0;121.986002;108740.490401;792.7398979999999;521;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-05;2021;2;148.5;123.68550149999999;104707.38771899999;795.0988484999999;673;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-14;2021;0;144.25;118.77876775;100946.714306;760.4787875000001;675;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-13;2021;0;145.65;120.59965650000001;103076.4586833;773.2852713;675;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-27;2021;18912;155.35;127.41884674999999;112582.22376245;813.987395;330;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-18;2021;1;151.8;124.20048300000002;108143.278617;798.6052272000001;674;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-05-04;2021;13;138.9;115.6103592;97756.80978030001;756.2268822;662;3127536;141228;141228;12410.857;7061.4;2;40;10
2021-09-16;2021;4;187.8;159.62661960000003;147165.7198218;987.8465922000001;671;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-13;2021;0;184.35;156.10315559999998;144725.86059015;961.2925219499999;675;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-07;2021;0;191.5;161.678471;149519.3246145;990.1122585;675;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-27;2021;11580;193.65;165.57365475;153654.0688962;1044.1408540500001;518;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-09;2021;2;185.0;156.4545;146778.299035;961.629075;673;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-22;2021;12317;184.85;158.16967524999998;145586.53776795;977.70880485;504;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-15;2021;4;187.0;158.226497;145495.314657;976.8132;671;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-23;2021;16986;190.6;162.35403300000002;149695.3757414;1010.8286118;381;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-24;2021;17232;194.35;165.8198087;154086.5874626;1036.8774624;373;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-02;2021;0;191.9;161.5986062;147634.329131;994.6754619000001;675;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-17;2021;3;187.3;159.740678;146938.7971708;990.6491792;672;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-08;2021;0;187.75;158.86184624999999;147886.8415205;999.2238995000001;675;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-29;2021;14720;193.4;166.6719266;156653.95571140002;1047.4159134000001;454;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-03;2021;3;190.55;160.4084199;146161.4529578;989.1881143000002;672;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-21;2021;14465;183.35;156.40763425;144122.2425644;966.32728995;463;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-01;2021;3;193.2;163.1763336;149017.11363839998;1001.9543267999999;672;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-20;2021;0;183.5;156.4676975;144781.46935549998;977.0283175;675;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-14;2021;0;183.0;155.037234;143428.084026;958.9932;675;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-30;2021;15777;194.0;167.61503;157301.073738;1055.980218;420;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-28;2021;16727;198.6;169.9616814;159410.2359834;1078.1799372;393;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-09-10;2021;0;185.6;157.0923968;146338.2494976;973.6652095999999;675;3127536;119823;119823;12410.857;5705.857;2;41;11
2021-12-09;2021;9;240.35;212.83112674999998;201211.194492;1339.3753714;666;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-15;2021;8;237.4;210.259245;202100.940585;1348.6454226;667;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-03;2021;0;244.05;215.7167712;205260.7896438;1379.2251462000002;675;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-01;2021;7;234.2;206.905161;196507.7824426;1333.9174828;668;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-02;2021;21;237.45;210.01858875;198873.8031897;1340.84714445;654;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-08;2021;4;244.75;215.74590125;205468.2667345;1354.226225;671;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-20;2021;0;224.4;198.9750312;195551.195466;1288.7354832;675;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-13;2021;4;236.7;209.7812925;199161.7145721;1344.7646568;671;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-10;2021;6;232.7;205.6241915;196440.7781492;1306.1227608;669;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-07;2021;4;243.9;216.358812;204871.158585;1368.9616761;671;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-14;2021;1;237.15;210.65915925;199976.77259819998;1347.5342043;674;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-27;2021;7221;227.05;200.41589975000002;194649.2652319;1277.29248;560;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-28;2021;7889;225.6;199.4062608;193000.7196864;1269.8963088;558;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-31;2021;11693;226.1;198.8312095;192637.28162209998;1259.6718343999999;515;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-29;2021;8385;228.9;201.50410349999999;194423.04995400002;1305.6911511;556;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-30;2021;8556;228.85;202.09720614999998;194980.13386235002;1275.08285845;555;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-23;2021;10779;231.2;204.14844399999998;198667.94048;1312.1356024;532;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-17;2021;379;235.9;209.910897;198925.1274164;1343.7817036000001;578;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-22;2021;12766;233.55;206.17770645000002;201011.84552925;1320.6080079;498;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-21;2021;14047;228.25;202.23520624999998;198972.40879175;1311.4555685;477;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-06;2021;26;250.2;221.73099299999998;211701.7943046;1423.4370893999999;649;3127536;81805;81805;12410.857;3718.409;2;44;12
2021-12-16;2021;0;236.95;209.04795274999998;200580.52293754998;1347.9858027999999;675;3127536;81805;81805;12410.857;3718.409;2;44;12
2022-06-07;2022;28721;232.15;217.01451645000003;191523.6232461;1130.86416975;110;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-10;2022;38907;228.9;217.6301085;193335.8976444;1141.1660715;30;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-08;2022;21824;231.85;216.33227949999997;190522.80520019997;1135.9727237;252;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-09;2022;23006;234.65;220.97459800000001;193939.28866845003;1150.9117893;219;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-22;2022;13143;236.4;223.8117;210457.36353;1228.1214036000001;491;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-15;2022;9194;228.5;218.537857;195829.00990449998;1154.724293;548;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-29;2022;26697;228.25;218.49916000000002;211542.40882225;1182.8825717500001;142;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-03;2022;19089;232.4;216.79434;188664.7360304;1109.6179696000002;322;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-02;2022;19679;238.25;221.61300250000002;193751.988414;1142.93313825;301;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-24;2022;137;226.6;214.64685;207989.4317336;1188.1780064;594;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-13;2022;22838;223.35;214.4539695;192742.196406;1142.41269165;224;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-27;2022;15596;222.1;209.913373;204463.0894167;1163.4268742;429;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-06;2022;27694;237.55;222.194768;195441.86775845;1139.21782235;123;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-23;2022;16824;229.0;217.68511;207022.714967;1199.8452710000001;387;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-17;2022;9111;227.65;216.9058306;199604.4105668;1173.2179506;549;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-21;2022;30335;232.35;220.60703099999998;203073.93926715;1190.6306402999999;89;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-14;2022;12874;226.95;217.3949511;197228.66226945;1161.43863915;497;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-30;2022;14051;230.1;219.61664399999998;210944.2737129;1208.8305801;476;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-16;2022;5592;231.95;219.930351;201121.96179794997;1172.20594695;568;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-28;2022;16942;217.75;206.92347;198409.533842;1147.1292105;382;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-06-01;2022;30339;239.45;224.78368749999998;197213.40659814997;1153.4378335;88;2374254;402593;402593;14217.089;19171.095;4;8;1
2022-01-11;2022;17528;237.05;208.5570641;196336.74475635003;1320.2016168;363;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-26;2022;10682;238.9;212.513495;191836.7243678;1297.8782414;534;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-31;2022;18124;235.1;209.358901;188251.6133609;1247.1105196;352;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-20;2022;14338;243.65;215.36126040000002;195592.32805365;1320.4845654;469;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-21;2022;21504;237.9;209.70052350000003;190072.6782084;1298.6256816;262;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-18;2022;16808;239.6;211.469762;195971.2745756;1333.9018388;389;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-27;2022;27590;232.05;208.21730475;186858.32770605;1254.7115217;126;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-05;2022;12325;231.75;204.84452025;194326.90733475;1323.10037925;503;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-19;2022;17077;244.45;215.50589775;197762.54607895;1329.4902149999998;379;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-04;2022;21914;231.75;205.38959625;196391.88697275;1315.78264125;251;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-07;2022;25955;238.45;209.87176749999998;197510.6139262;1343.8574638;154;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-06;2022;13695;231.7;205.1001449;194076.5445003;1316.9587032;483;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-10;2022;21066;234.9;207.2999547;196277.1423003;1330.35615;276;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-24;2022;30854;232.95;205.70649749999998;188074.60867425;1278.33572115;79;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-12;2022;22286;240.85;210.52818925;198320.7330118;1333.032495;239;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-03;2022;13645;223.3;197.61380100000002;190205.50462760002;1268.8801432999999;485;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-14;2022;16525;239.65;209.92261575;196443.5964014;1326.4397436;403;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-28;2022;15328;235.9;211.609377;191876.4354164;1266.3378567;437;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-25;2022;21335;237.9;210.4696542;190310.4376095;1295.1854097;267;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-01-13;2022;19234;237.0;206.878248;193510.230294;1310.183637;315;2374254;377813;377813;14217.089;18890.65;4;11;2
2022-04-26;2022;12525;221.15;207.783694;187294.16750925;1105.59453155;500;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-05;2022;20022;231.3;212.06740500000004;182127.94109550002;1076.0797656000002;294;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-06;2022;30556;227.6;208.848036;182059.4160836;1073.5209200000002;83;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-20;2022;20818;219.45;202.26706499999997;178946.13785894998;1014.3641739;282;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-12;2022;19657;233.6;215.780992;188293.32344960002;1091.9856256;303;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-04;2022;20019;230.6;210.104272;179644.29886019998;1059.6757188;295;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-14;2022;15622;223.6;206.64217599999998;182323.3510072;1051.4789999999998;428;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-11;2022;28212;236.6;217.511112;193361.250628;1110.8601867999998;119;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-18;2022;15142;223.75;207.5326;182711.9386625;1041.21973;443;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-25;2022;36;220.8;206.088096;186556.09200960002;1076.9966016;639;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-19;2022;22402;221.7;205.38953099999998;181749.1199388;1034.5637150999999;236;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-13;2022;25953;225.05;206.5396375;181356.60933985;1055.86776015;155;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-21;2022;19222;228.1;210.52489500000001;188148.19626909998;1054.3470862000001;316;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-22;2022;70;227.3;210.475254;190307.0150108;1090.2849094;615;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-07;2022;29011;226.15;208.171075;182288.202977;1075.0261877;107;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-27;2022;0;215.68;204.3438592;182670.22992;1070.872768;675;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-29;2022;14478;222.55;211.0552925;189726.18862980002;1106.6855125;462;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-08;2022;34344;231.65;212.9952255;188794.83362565;1088.6632666;51;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-01;2022;13418;228.4;206.72575360000002;178837.28245240002;1064.0897908;488;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-04-28;2022;14570;217.6;207.18784;186703.0077696;1074.7910272;458;2374254;356077;356077;14217.089;17803.85;4;12;3
2022-05-18;2022;18109;217.6;207.77535999999998;185989.1949056;1081.3192448;353;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-02;2022;0;216.38;205.9050442;186359.48142685997;1100.551956;675;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-31;2022;25579;231.25;215.44175;190598.61268125;1094.2509499999999;162;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-23;2022;12024;215.75;201.980835;179176.10271849998;1038.8384075;509;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-10;2022;16183;203.8;193.51829;176664.03733680001;1046.0652514;410;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-25;2022;17428;217.05;203.111049;180606.5218836;1047.114315;367;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-24;2022;15176;213.65;199.0256575;177406.3212759;1029.66502365;441;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-27;2022;14248;229.45;213.73382225;189641.3226084;1085.53735745;470;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-13;2022;19974;212.9;204.50109500000002;183179.9928648;1077.2322715999999;296;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-03;2022;14441;217.95;207.03070499999998;186458.456808;1081.1531802;464;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-19;2022;14519;218.7;206.73711;183172.23245789998;1078.5183939;461;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-09;2022;23737;206.1;195.069528;179051.3209962;1063.9704339;206;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-06;2022;25897;210.45;199.515018;180774.5288382;1069.4866968;158;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-04;2022;14527;220.8;207.8838624;188454.9448512;1086.4029024;460;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-11;2022;29972;219.9;209.186472;189582.3768846;1129.8587343;97;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-20;2022;14559;215.85;204.3559875;180559.3694052;1053.7158084;459;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-16;2022;5;225.8;216.31188400000002;193686.70706500002;1142.8194116;670;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-12;2022;18989;215.3;207.432938;186376.5777618;1105.5435394;325;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-26;2022;20949;226.6;211.132284;186677.5233994;1080.8137934;280;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-17;2022;18764;227.2;215.406048;193347.19227519998;1122.2766656;334;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-05-05;2022;14911;217.25;206.131145;187330.31283724998;1092.659744;449;2374254;349991;349991;14217.089;16666.238;4;13;4
2022-02-25;2022;25;240.05;212.9493152;192565.8045598;1239.38799205;650;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-15;2022;15138;251.85;221.76777675;201719.20133745;1299.39363075;444;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-23;2022;25;248.6;219.895401;196687.3000202;1245.52329;650;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-07;2022;22859;241.65;211.3475733;199283.98313745;1271.99751165;223;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-24;2022;54;239.35;213.9075737;195489.13475954998;1226.35735565;624;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-08;2022;49900;248.95;217.99182274999998;206026.1037354;1309.4852153499999;7;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-11;2022;24392;251.65;221.7298216;203839.1161534;1322.0191166;192;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-01;2022;27180;236.7;209.9763333;190038.61463939998;1246.5085932;134;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-09;2022;45254;258.35;226.18671675000002;210119.20144465;1352.7206;13;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-14;2022;16805;247.55;218.96168825;201352.25984575003;1291.0715273500002;390;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-16;2022;16712;252.25;221.7908125;201308.11426575002;1295.88417725;394;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-18;2022;100;246.85;218.0189074;197788.6602526;1268.57227085;604;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-17;2022;1147;251.5;221.27095749999998;200005.369467;1300.782647;571;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-03;2022;25158;243.9;213.2795745;199663.85139030003;1288.8646722;170;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-22;2022;58;248.45;219.29811924999998;196951.3182861;1256.80892155;620;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-10;2022;30097;255.2;223.58148559999998;205499.87962239998;1339.8515504;94;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-02;2022;17511;238.8;211.35113400000003;191707.0727556;1256.6608812000002;364;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-04;2022;24383;241.85;211.2327574;200373.6711172;1288.6986923999998;193;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-02-28;2022;12;234.25;208.861985;187211.86703175;1208.70727775;663;2374254;316810;316810;14217.089;16674.21;4;20;5
2022-08-15;2022;10182;225.5;221.91342250000002;198667.8431705;1149.39605;535;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-31;2022;12;239.1;238.17826949999997;214472.7518847;1239.3275082;663;2374254;276680;276680;14217.089;12029.565;4;25;6
2022-08-16;2022;11230;219.35;215.67698425;193356.1642706;1128.7031532;526;2374254;276680;276680;14217.089;12029.565;4;25;6
